"id","institutioncode","collectioncode","catalognumber","genus","species","subspecies","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","municipality_gbif","datsrc","gen_sp"
19449,"Cenargen","CEN","93173","Paepalanthus","vaginatus",NA,"M. L. O. Trovó","494","Beatriz Machado Gomes","Minas Gerais","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra; caminho para Retiro das Pedras e Rolinhos. 20°13'19,9'' S; 46°33'40,7''W",-46.561111,-20.221944,NA,"splink","Syngonanthus fischerianus"
19470,"CPAP","CPAP","16539","Paepalanthus","manicatus",NA,"P. T. Sano","8470","Souza, V. C.; Miyagi, P.H.; Souza, J.P.","Minas Gerais","Presidente Kubitschek","Terras",-43.593056,-18.571667,NA,"splink","Paepalanthus manicatus"
19473,"CPAP","CPAP","16538","Paepalanthus","scandens",NA,"P. T. Sano","8468","Souza, V. C.; Miyagi, P.H.; Souza, J.P.","Minas Gerais","Presidente Kubitschek","Terras",-43.593056,-18.571667,NA,"splink","Paepalanthus scandens"
19485,"ESALQ","ESA","82866","Paepalanthus","vaginatus",NA,"L. Echternacht","A 227","Araújo, A.O.; Romão, G.O.; Vieira, S.","Minas Gerais","Diamantina","11 km de Diamantina em direção a Milho Verde,",-43.3324,-18.1836,NA,"splink","Syngonanthus fischerianus"
19490,"ESALQ","ESA","77867","Paepalanthus","comans",NA,"L. Echternacht","28369","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","Minas Gerais","Diamantina","Estrada para Araçuaí, ca. 2km de Diamantina. Campo rupestre",-43.3537,-18.1301,NA,"splink","Paepalanthus comans"
19499,"ESALQ","ESA","61503","Paepalanthus","trichophyllus",NA,"F. N. Costa","22996","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","Bahia","Piatã","Estrada Piatã - Inúbia. Campo arenoso.",-41.5134,-13.0433,NA,"splink","Paepalanthus trichophyllus"
19501,"ESALQ","ESA","81447","Paepalanthus","trichophyllus",NA,"M. L. O. Trovó","648","Uliana, V.L.C.R.; Elias, S.I.; Forster, W.","Goias","Alto Paraíso","27 Km de Alto Paraíso. Campo rupestre",-47.2546,-13.5532,NA,"splink","Paepalanthus trichophyllus"
19510,"ESALQ","ESA","95795","Paepalanthus","klotzschianus",NA,"L. Echternacht","6117","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Belmonte","Estrada para Barrolândia. Nativo com mata adjacente",-39.034444,-16.025,NA,"splink","Paepalanthus klotzschianus"
19524,"ESALQ","ESA","78171","Paepalanthus","lepidus",NA,"L. Echternacht","28673 A","Souza, V.C.; Romão, G.O.; Sampaio, D.","Minas Gerais","Santana do Riacho","Estrada Santana do Riacho - Lapinha, ca. 7 km após Santana do Riacho. Campo rupestre",-43.4151,-19.0743,NA,"splink","Paepalanthus lepidus"
19526,"ESALQ","ESA","95982","Paepalanthus","klotzschiaanus",NA,"L. Echternacht","6304","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Morro do Chapéu","Estrada para o \""Morrão\"" (Morro do Chapéu) . Ca. 13km da rodovia para Utinga, arredores da antena. Caatinga/Campo rupestre",-41.209444,-11.090833,NA,"splink","Paepalanthus klotzschianus"
19535,"ESALQ","ESA","95870","Paepalanthus","bifidus",NA,"L. Echternacht","6192","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Una","Estrada para Ilhéus, km 20. Mata",-39.0325,-15.221111,NA,"splink","Paepalanthus bifidus"
19546,"ESALQ","ESA","73720","Paepalanthus","xanthopus",NA,"M. L. O. Trovó","25469","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 10 km de Joaquim Felício. Afloramento rochoso com campo arenoso e cerrado adjacentes.",-44.1129,-17.4233,NA,"splink","Paepalanthus xanthopus"
19571,"ESALQ","ESA","95785","Paepalanthus","klotzschianus",NA,"L. Echternacht","6107","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Belmonte","Estrada para Barrolândia. Nativo com mata adjacente",-39.171667,-16.0275,NA,"splink","Paepalanthus klotzschianus"
19591,"ESALQ","ESA","78185","Paepalanthus","geniculatus",NA,"L. Echternacht","28687 A","Souza, V.C.; Romão, G.O.; Sampaio, D.","Minas Gerais","Santana do Riacho","Estrada Santana do Riacho - Lapinha, ca. 7 km após Santana do Riacho. Campo rupestre",-43.4151,-19.0743,NA,"splink","Paepalanthus geniculatus"
19592,"ESALQ","ESA","82915","Paepalanthus","comans",NA,"L. Echternacht","A 276","Araújo, A.O.; Romão, G.O.; Vieira, S.","Minas Gerais","Diamantina","estrada Diamantina-Milho Verde, ca. 20 km de Diamantina",-43.3255,-18.2228,NA,"splink","Paepalanthus comans"
19593,"ESALQ","ESA","73460","Paepalanthus","chlorocephalus",NA,"L. Echternacht","25209","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","Minas Gerais","Santana do Riacho","Serra do Cipó. Próximo à estátua do Juquinha. Campo rupestre.",-43.551111,-19.258333,NA,"splink","Paepalanthus chlorocephalus"
19594,"ESALQ","ESA","78098","Paepalanthus","chlorocephalus",NA,"M. L. O. Trovó","28600","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 119. Fazenda Cachoeira da Capivara. Campo rupestre com campo arenoso adjacente",-43.544722,-19.249444,NA,"splink","Paepalanthus chlorocephalus"
19611,"ESALQ","ESA","97842","Paepalanthus","calulus",NA,"L. Echternacht","32740","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Senhorinha. Campo rupestre.",-43.755556,-19.006111,NA,"splink","Paepalanthus calvulus"
19613,"ESALQ","ESA","97696","Paepalanthus","plumosus",NA,"M. L. O. Trovó","32594","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Captação da Fazenda Toucan Cipó. Campo rupestre com afloramentos e árvores esparsas. 680 m.s.m.",-43.755556,-19.006111,NA,"splink","Paepalanthus plumosus"
19617,"ESALQ","ESA","64698","Paepalanthus","exiguus",NA,"M. L. O. Trovó","23546","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Morro da Jumenta. Campo de altitude",-41.82,-20.422972,NA,"splink","Paepalanthus exiguus"
19620,"ESALQ","ESA","78014","Paepalanthus","bifidus",NA,"L. Echternacht","28516","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","Minas Gerais","Serro","Estrada para Gouveia, ca. 10 km de Serro (km 425). Campo rupestre com mata ciliar adjacente",-43.2842,-18.3426,NA,"splink","Paepalanthus bifidus"
19635,"ESALQ","ESA","90114","Paepalanthus","urbanianus",NA,"L. Echternacht","4519","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","Goias","Alto Paraíso de Goiás","Estrada para a Vila de São Jorge, ca. 26,5km da GO-118. Campo limpo com Paepalanthus",-47.732417,-14.136056,NA,"splink","Paepalanthus urbanianus"
19640,"ESALQ","ESA","82862","Paepalanthus","macrocephalus",NA,"L. Echternacht","A 223","Araújo, A.O.; Romão, G.O.; Vieira, S.","Minas Gerais","Diamantina","11 km de Diamantina em direção a Milho Verde",-43.3324,-18.1836,NA,"splink","Paepalanthus macrocephalus"
19647,"ESALQ","ESA","74383","Paepalanthus","regalis",NA,"L. Echternacht","26132","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","Bahia","Barra da Estiva","Morro da Antena. Campo rupestre",-41.16,-13.41,NA,"splink","Paepalanthus regalis"
19666,"ESALQ","ESA","82924","Paepalanthus","longifolius",NA,"M. L. O. Trovó","A 285","Araújo, A.O.; Romão, G.O.; Vieira, S.","Minas Gerais","Diamantina","ca. 8 km de Diamantina na estrada para Mendanha",-43.543333,-18.18,NA,"splink","Paepalanthus longifolius"
19671,"ESALQ","ESA","37994","Paepalanthus","chiquetensis",NA,"M. L. O. Trovó","15351","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","Mato Grosso","Tabaporã","Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.",-56.383333,-10.75,NA,"splink","Paepalanthus chiquitensis"
19672,"ESALQ","ESA","37980","Paepalanthus","chiquetensis",NA,"M. L. O. Trovó","16620","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","Mato Grosso","Alto Paraguai","Arredores da Serra da Bocaina. 15 Km SW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Savana arborizada (cerrado) com solo arenoso. Área parcialmente alagável.",-56.35,-14.37,NA,"splink","Paepalanthus chiquitensis"
19680,"ESALQ","ESA","95728","Paepalanthus","ramosus",NA,"L. Echternacht","6050","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Barrolândia","Estrada entre Barrolândia e a BA-001, km 21. Campo arenoso úmido",-39.130278,-16.026944,NA,"splink","Actinocephalus ramosus"
19704,"ESALQ","ESA","95788","Paepalanthus","bifidus",NA,"L. Echternacht","6110","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Belmonte","Estrada para Barrolândia. Nativo com mata adjacente",-39.171667,-16.0275,NA,"splink","Paepalanthus bifidus"
19708,"ESALQ","ESA","61348","Paepalanthus","subtilis",NA,"L. Echternacht","22841","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","Bahia","Rio de Contas","Estrada Rio de Contas - Mato Grosso. Campo rupestre.",-41.511,-13.283,NA,"splink","Paepalanthus subtilis"
19712,"ESALQ","ESA","78199","Paepalanthus","geniculatus",NA,"L. Echternacht","28701 A","Souza, V.C.; Romão, G.O.; Sampaio, D.","Minas Gerais","Santana do Riacho","Estrada Santana do Riacho - Lapinha, ca. 7 km após Santana do Riacho. Campo rupestre",-43.4151,-19.0743,NA,"splink","Paepalanthus geniculatus"
19725,"ESALQ","ESA","89884","Paepalanthus","chiquitensis",NA,"L. Echternacht","4343","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","Goias","Alto Paraíso de Goiás","Fazenda Rosmarinho. GO-118, a 11km do trevo para Niquelândia e Colinas do Sul. Campo rupestre adjacente ao riozinho",-47.491111,-14.225833,NA,"splink","Paepalanthus chiquitensis"
19742,"ESALQ","ESA","97692","Paepalanthus","dasynema",NA,"L. Echternacht","32590","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Captação da Fazenda Toucan Cipó. Campo rupestre com afloramentos e árvores esparsas. 680 m.s.m.",-43.755556,-19.006111,NA,"splink","Paepalanthus dasynema"
19749,"ESALQ","ESA","81450","Paepalanthus","acanthophyllus",NA,"M. L. O. Trovó","651","Uliana, V.L.C.R.; Elias, S.I.; Forster, W.","Goias","Alto Paraíso","27 Km de Alto Paraíso. Campo rupestre",-47.2546,-13.5532,NA,"splink","Paepalanthus acanthophyllus"
19764,"ESALQ","ESA","97789","Paepalanthus","augustus",NA,"L. Echternacht","32687","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha do João Carrinho (756-1080 m.s.m.). Campo rupestre.",-43.7387,-19.048,NA,"splink","Paepalanthus augustus"
19765,"ESALQ","ESA","95929","Paepalanthus","spathulatus",NA,"M. L. O. Trovó","6251","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Palmeiras","Morro do Pai Inácio. Campo rupestre",-41.473056,-12.455556,NA,"splink","Paepalanthus spathulatus"
19778,"ESALQ","ESA","120834","Paepalanthus","crinitus",NA,"L. J. Sauthier","420","Delfini, C.","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, a cerca de 2,5km da bifurcação a partir da estrada Curvelo - Diamantina.",-43.70587,-18.26591,NA,"splink","Paepalanthus crinitus"
19793,"ESALQ","ESA","37995","Paepalanthus","chiquetensis",NA,"M. L. O. Trovó","17788","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","Mato Grosso","Tapurah","Estrada MT-010. Cerca de 5km do entroncamento com MT-338. Savana arborizada com trechos alagáveis",-56.26,-12.49,NA,"splink","Paepalanthus chiquitensis"
19798,"ESALQ","ESA","78235","Paepalanthus","argenteus",NA,"M. L. O. Trovó","28737 A","Souza, V.C.; Romão, G.O.; Sampaio, D.","Minas Gerais","Santana do Riacho","Estrada Santana do Riacho - Lapinha, ca. 7 km após Santana do Riacho. Campo rupestre",-43.4156,-19.0704,NA,"splink","Paepalanthus argenteus"
19800,"ESALQ","ESA","88342","Paepalanthus","bifidus",NA,"L. Echternacht","29959","Souza, V.C.","Bahia","Porto Seguro","Estrada entre o Arraial D'Ajuda e Trancoso, cerca de 10 km de Trancoso. Floresta de Tabuleiro degradada. Solo arenoso.",-39.0546,-16.3221,NA,"splink","Paepalanthus bifidus"
19820,"ESALQ","ESA","95884","Paepalanthus","pulchellus",NA,"L. Echternacht","6206","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","Bahia","Palmeiras","Morro do Pai Inácio. Campo rupestre",-41.473056,-12.455556,NA,"splink","Paepalanthus pulchellus"
19824,"ESALQ","ESA","78055","Paepalanthus","argenteus",NA,"L. Echternacht","28557","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 117",-43.547778,-19.271111,NA,"splink","Paepalanthus argenteus"
19827,"ESALQ","ESA","60992","Paepalanthus","xanthopus",NA,"L. Echternacht","22487","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","Minas Gerais","Joaquim Felício","Serra do Cabral. Campo arenoso com cerrado e afloramentos rochosos adjacentes.",-44.1919,-17.7081,NA,"splink","Paepalanthus xanthopus"
19843,"ESALQ","ESA","82281","Paepalanthus","polygonus",NA,"L. Echternacht","134","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","Minas Gerais","Diamantina","Ca. 15 km de Diamantina, na rod. Mendanha-Diamantina",-43.522222,-18.181111,NA,"splink","Paepalanthus polygonus"
19845,"ESALQ","ESA","64670","Paepalanthus","caparoensis",NA,"M. L. O. Trovó","23518","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Beira do Córrego José Pedro (divisa MG/ES). Campo de altitude",-41.7353,-20.445833,NA,"splink","Paepalanthus caparoensis"
19996,"INPA","INPA","150483","Paepalanthus","chiquitensis",NA,"A. M. Giulietti","3979","Thomas, WW","Mato Grosso","Sinop","1-2 km E of Rio Teles Pires on road from BR163., Savanna 1-2 Km E of Rio Teles Pires on road from BR 163 to Porto dos Gaúchos (MT 220). In open savanna.",-55.7,-11.7,NA,"splink","Paepalanthus chiquitensis"
20020,"INPA","INPA","165839","Paepalanthus","fasciculatus",NA,"L. Echternacht","194","Kawasaki, ML",NA,NA,"Rio Uaupés, local chamado Ipanoré, uma hora de motor de popa acima de Taraquá. Caminho para Cova do Diabo. Caatinga.",-68.666667,0.3,NA,"splink","Paepalanthus fasciculatus"
20577,"UnB","UB","143407","Paepalanthus","flavidulus",NA,"M. L. O. Trovó","9639","Delprete, PG","Goias","Pirenópolis","Serra dos Pirineus. Estrada lateral Pirenópolis-Cocalzinho rumo à Fazenda Portal do Lázaro (para a Cachoeira do Coqueiro), ca. 7km do entroncamento",-48.8975,-15.799722,NA,"splink","Syngonanthus flavidulus"
20797,"UnB","UB","170440","Paepalanthus","vaginatus",NA,"M. L. O. Trovó","1448","Faria, JEQ; Câmara, PEAS; Costa, DP; Martins, DS; Amorim, PRF; Sousa, RV; Gonzaga, RMO; Car","Minas Gerais",NA,"Margem da MG-010, en frente à entrada para Morro do Pilar",-43.506944,-19.2175,NA,"splink","Syngonanthus fischerianus"
20831,"UFLA","ESAL","24678","Paepalanthus","aequalis",NA,"B. Mourão","920","Domingos, DQ; Furtado, CC","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Afloramento rochoso.",-44.974167,-21.331944,NA,"splink","Paepalanthus aequalis"
20832,"UFLA","ESAL","24679","Paepalanthus","aequalis",NA,"B. Mourão","921","Domingos, DQ; Furtado, CC","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Areial próximo ao afloramento rochoso.",-44.974167,-21.331944,NA,"splink","Paepalanthus aequalis"
20833,"UFLA","ESAL","31010","Paepalanthus","aequalis",NA,"B. Mourão","96","Martins, CPV; Arruda, IAC; Bionde, M; Ribeiro, WS","Minas Gerais","Mindurí","Serra da Chapada das Perdizes, Ponto da Chapada das Perdizes.",-44.585556,-21.595,NA,"splink","Paepalanthus aequalis"
20834,"UFLA","ESAL","31065","Paepalanthus","aequalis",NA,"B. Mourão","462","Martins, CPV; Arruda, IAC; Ribeiro, WS","Minas Gerais","Carrancas","Serra das Broas, Ponto de coleta das Broas, antes de chegar na Serra da Chapada das Perdizes.",-44.618333,-21.588333,NA,"splink","Paepalanthus aequalis"
20835,"UFLA","ESAL","6287","Paepalanthus","aequalis",NA,"A. M. Giulietti","s.n.","Carvalho, DA","Minas Gerais","Lavras","Serra da Bocaina, Antena",-44.999444,-21.245278,NA,"splink","Paepalanthus aequalis"
20836,"UFLA","ESAL","7994","Paepalanthus","aequalis",NA,"A. M. Giulietti","s.n.","Carvalho, DA","Minas Gerais","Lavras","Serra da Bocaina, Antena",-44.999444,-21.245278,NA,"splink","Paepalanthus aequalis"
20838,"UFLA","ESAL","8946","Paepalanthus","aequalis",NA,"A. M. Giulietti","s.n.","Carvalho, DA","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito",-44.999444,-21.245278,NA,"splink","Paepalanthus aequalis"
20849,"UFLA","ESAL","1606","Paepalanthus","elongatus",NA,"M. L. O. Trovó","105","Heringer, EP","Minas Gerais","Lavras","F.B.V.",-44.999444,-21.245278,NA,"splink","Paepalanthus elongatulus"
20863,"UFLA","ESAL","24680","Paepalanthus","elongatus",NA,"B. Mourão","922","Domingos, DQ; Furtado, CC","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Areial próximo ao afloramento rochoso.",-44.974167,-21.331944,NA,"splink","Paepalanthus elongatulus"
20864,"UFLA","ESAL","24681","Paepalanthus","elongatus",NA,"L. Echternacht","923","Domingos, DQ; Furtado, CC","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Areial próximo ao afloramento rochoso.",-44.974167,-21.331944,NA,"splink","Paepalanthus elongatulus"
20866,"UFLA","ESAL","24683","Paepalanthus","elongatus",NA,"L. Echternacht","925","Domingos, DQ; Furtado, CC","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Areial próximo ao afloramento rochoso.",-44.974167,-21.331944,NA,"splink","Paepalanthus elongatulus"
20867,"UFLA","ESAL","24684","Paepalanthus","elongatus",NA,"L. Echternacht","926","Domingos, DQ; Furtado, CC","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Areial próximo ao afloramento rochoso.",-44.974167,-21.331944,NA,"splink","Paepalanthus elongatulus"
20869,"UFLA","ESAL","29370","Paepalanthus","elongatus",NA,"B. Mourão","8","Mourão, B; Mansanares, ME; Ribeiro, W;","Minas Gerais","Minduri","Brejo (Camping da Lua)",-44.584444,-21.608611,NA,"splink","Paepalanthus elongatulus"
20870,"UFLA","ESAL","29371","Paepalanthus","elongatus",NA,"B. Mourão","23","Mourão, B; Mansanares, ME; Ribeiro, W;","Minas Gerais","Itutinga","Areal",-44.604167,-21.303056,NA,"splink","Paepalanthus elongatulus"
20871,"UFLA","ESAL","29372","Paepalanthus","elongatus",NA,"B. Mourão","24","Mourão, B; Mansanares, ME; Ribeiro, W;","Minas Gerais","Itutinga","Areal",-44.604167,-21.303056,NA,"splink","Paepalanthus elongatulus"
20872,"UFLA","ESAL","29831","Paepalanthus","elongatus",NA,"B. Mourão","849","Costa, MTR; et al.","Minas Gerais","São João del-Rei","Serra do Lenheiro, Trilha alternativa de acesso às torres de transmissão",-44.500556,-21.270278,NA,"splink","Paepalanthus elongatulus"
20873,"UFLA","ESAL","29835","Paepalanthus","elongatus",NA,"B. Mourão","769","Costa, MTR; Lombello, J","Minas Gerais","São João del-Rei","Serra do Lenheiro, Campo rupestre perto das antenas de transmissão",-44.521667,-21.271111,NA,"splink","Paepalanthus elongatulus"
20874,"UFLA","ESAL","30164","Paepalanthus","elongatus",NA,"B. Mourão","79","Ventura, ASR","Minas Gerais","Lavras","Fazenda Bela Vista, subida da trilha acima da capitação de água",-44.940583,-21.341056,NA,"splink","Paepalanthus elongatulus"
20875,"UFLA","ESAL","30404","Paepalanthus","elongatus",NA,"B. Mourão","9","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Minduri","Brejo (Camping da Lua)",-44.584444,-21.608611,NA,"splink","Paepalanthus elongatulus"
20876,"UFLA","ESAL","30406","Paepalanthus","elongatus",NA,"B. Mourão","25","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Itutinga","Areal",-44.604167,-21.303056,NA,"splink","Paepalanthus elongatulus"
20877,"UFLA","ESAL","30407","Paepalanthus","elongatus",NA,"B. Mourão","26","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Itutinga","Areal",-44.604167,-21.303056,NA,"splink","Paepalanthus elongatulus"
20878,"UFLA","ESAL","30408","Paepalanthus","elongatus",NA,"B. Mourão","22","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Itutinga","Areal",-44.604167,-21.303056,NA,"splink","Paepalanthus elongatulus"
20879,"UFLA","ESAL","30409","Paepalanthus","elongatus",NA,"B. Mourão","39","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20880,"UFLA","ESAL","30410","Paepalanthus","elongatus",NA,"B. Mourão","38","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20881,"UFLA","ESAL","30411","Paepalanthus","elongatus",NA,"B. Mourão","37","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20882,"UFLA","ESAL","30412","Paepalanthus","elongatus",NA,"B. Mourão","36","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20883,"UFLA","ESAL","30413","Paepalanthus","elongatus",NA,"B. Mourão","35","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20884,"UFLA","ESAL","30414","Paepalanthus","elongatus",NA,"B. Mourão","42","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20885,"UFLA","ESAL","30415","Paepalanthus","elongatus",NA,"B. Mourão","41","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20886,"UFLA","ESAL","30416","Paepalanthus","elongatus",NA,"B. Mourão","40","Mourão, B; Mansanares, ME; Ribeiro, W; Trovó, M; Leite, WP","Minas Gerais","Lavras","Serra do Farias",-45.090833,-21.332778,NA,"splink","Paepalanthus elongatulus"
20887,"UFLA","ESAL","31045","Paepalanthus","elongatus",NA,"B. Mourão","364","Martins, CPV; Arruda, IAC; Bionde, M; Junior, AM;","Minas Gerais","Itumirim","Serra da Estância, Morro Janela, caminhando sentido oeste a partir da estrada principal.",-44.818444,-21.350028,NA,"splink","Paepalanthus elongatulus"
20888,"UFLA","ESAL","31046","Paepalanthus","elongatus",NA,"B. Mourão","365","Martins, CPV; Arruda, IAC; Bionde, M; Junior, AM;","Minas Gerais","Itumirim","Serra da Estância, Morro Janela, caminhando sentido oeste a partir da estrada principal.",-44.818444,-21.350028,NA,"splink","Paepalanthus elongatulus"
20889,"UFLA","ESAL","31312","Paepalanthus","elongatus",NA,"B. Mourão","47","Arruda, I A C; Rosa, R M; Mansanares, M E","Minas Gerais","Itutinga","Serra do Ouro Grosso",-44.64,-21.308056,NA,"splink","Paepalanthus elongatulus"
20890,"UFLA","ESAL","31327","Paepalanthus","elongatus",NA,"B. Mourão","139","Arruda, I A C; Martins, C P V; Ribeiro, W S","Minas Gerais","Itutinga","Serra do Ouro Grosso",-44.655278,-21.306861,NA,"splink","Paepalanthus elongatulus"
20891,"UFLA","ESAL","31369","Paepalanthus","elongatus",NA,"B. Mourão","426","Arruda, I A C; Martins, C P V","Minas Gerais","Itutinga","Serra do Ouro Grosso",-44.639694,-21.309667,NA,"splink","Paepalanthus elongatulus"
20892,"UFLA","ESAL","31377","Paepalanthus","elongatus",NA,"B. Mourão","503","Arruda, I A C; Martins, C P V","Minas Gerais","Itutinga","Serra do Ouro Grosso",-44.648056,-21.310056,NA,"splink","Paepalanthus elongatulus"
20893,"UFLA","ESAL","31379","Paepalanthus","elongatus",NA,"B. Mourão","511","Arruda, I A C; Martins, C P V; Biondi, M; Mansanssini, A J","Minas Gerais","Itutinga","Serra do Ouro Grosso",-44.662222,-21.307833,NA,"splink","Paepalanthus elongatulus"
20894,"UFLA","ESAL","31387","Paepalanthus","elongatus",NA,"B. Mourão","558","Arruda, I A C; Martins, C P V; Ribeiro, W S","Minas Gerais","Itutinga","Serra da Chapada",-44.710778,-21.296833,NA,"splink","Paepalanthus elongatulus"
20895,"UFLA","ESAL","31401","Paepalanthus","elongatus",NA,"B. Mourão","631","Arruda, I A C; Martins, C P V","Minas Gerais","Itutinga","Serra da Chapada",-44.710778,-21.296833,NA,"splink","Paepalanthus elongatulus"
